RT,(r=),DIR,(d=),(Published Stop) TEXT,(Name) #STOPID,(Stop name) TEXT,(s=)
20,51,E Towne,106,Anderson & MATC Truax,9201,ANDERSON & MADISON COLL [EB#9201],3902
20,51,E Towne,106,NULL,9231,LIEN & PARKSIDE [EB#9231],3905
20,51,E Towne,106,NULL,9259,ANDERSON & HOFFMAN [EB#9259],3945
20,51,E Towne,106,Shopko & Copps,9274,SHOPKO DR & COPPS [WB#9274],2606
20,51,E Towne,106,Stoughton Frontage & Stoughton,9306,N STOUGHTON FT & N STOUGHTON [SB#9306],2612
20,51,E Towne,106,NULL,9339,EAST WASH & MELVIN [EB#9339],2620
20,51,E Towne,106,NULL,9340,INTERNATIONAL & ECON LOT [SB#9340],2621
20,51,E Towne,106,NULL,9381,INTERNATIONAL & PACKERS [NB#9381],2632
20,51,E Towne,106,NULL,9383,ANDERSON & PEARSON [EB#9383],4158
20,51,E Towne,106,NULL,9405,WRIGHT & EAST WASH [NB#9405],2635
20,51,E Towne,106,NULL,9488,INTERNATIONAL & ELDER CARE [SB#9488],2645
20,51,E Towne,106,NULL,9493,INTERNATIONAL & AMERICAN [NB#9493],2647
20,51,E Towne,106,NULL,9503,INTERNATIONAL & AIR FRT [NB#9503],2649
20,51,E Towne,106,NULL,9551,EAST WASH & MAC ARTHUR [EB#9551],2656
20,51,E Towne,106,NULL,9573,EAST WASH & MENDOTA [EB#9573],2662
20,51,E Towne,106,NULL,9675,ANDERSON & WRIGHT [EB#9675],3914
20,51,E Towne,106,NULL,9677,EAST TOWNE & EAGAN [EB#9677],3915
20,51,E Towne,106,NULL,9685,LIEN & EAST WASH [EB#9685],3916
20,51,E Towne,106,NULL,9719,EAGAN & LIEN [NB#9719],2686
20,51,E Towne,106,NULL,9729,INTERNATIONAL & ELDER CARE [NB#9729],2690
20,51,E Towne,106,NULL,9790,INTERNATIONAL & AMERICAN [SB#9790],2709
20,51,E Towne,106,NULL,9797,KINSMAN & BARTILLON [EB#9797],3481
20,51,E Towne,106,Arrive East Towne Mall,9801,ARIV E TOWNE & SHELTER [EB#9801],3918
20,51,E Towne,106,NULL,9817,INTERNATIONAL & DARWIN [NB#9817],2718
20,51,E Towne,106,NULL,9837,SHOPKO & ABERG [NB#9837],2722
20,51,E Towne,106,NULL,9847,ANDERSON & PANKRATZ [EB#9847],2725
20,51,E Towne,106,NULL,9849,LIEN & THIERER [EB#9849],3920
20,51,NTP,115,NULL,1380,ABERG & LOFTSGORDAN RR [WB#1380],1051
20,51,NTP,115,Arrive North Transfer Point,5101,ARIV NORTH TP & HUXLEY [NB#5101],1723
20,51,NTP,115,NULL,5420,PACKERS & SCHLIMGEN [SB#5420],1782
20,51,NTP,115,NULL,5856,PACKERS & INTERNATIONAL [SB#5856],3894
20,51,NTP,115,NULL,9107,INTERNATIONAL & ANDERSON [NB#9107],2558
20,51,NTP,115,NULL,9168,INTERNATIONAL & DARWIN [SB#9168],2582
20,51,NTP,115,Dane County Airport,9169,AIRPORT & TERM DOOR 6 [NB#9169],2583
20,51,NTP,115,NULL,9172,EAST WASH & LEXINGTON [WB#9172],2585
20,51,NTP,115,NULL,9175,N STOUGHTON FT & ORIN [NB#9175],2587
20,51,NTP,115,NULL,9192,LIEN & THIERER [WB#9192],3900
20,51,NTP,115,Anderson & MATC Truax,9200,ANDERSON & MADISON COLL [WB#9200],3901
20,51,NTP,115,NULL,9220,LIEN & EAGAN [WB#9220],3903
20,51,NTP,115,Stoughton Frontage & Stoughton,9237,N STOUGHTON FT & N STOUGHTON [EB#9237],2600
20,51,NTP,115,Shopko & Copps,9274,SHOPKO DR & COPPS [WB#9274],2606
20,51,NTP,115,NULL,9322,EAST WASH & WRIGHT [WB#9322],2616
20,51,NTP,115,NULL,9340,INTERNATIONAL & ECON LOT [SB#9340],2621
20,51,NTP,115,NULL,9373,BARTILLON & KINSMAN [NB#9373],3478
20,51,NTP,115,NULL,9378,WRIGHT & EAST WASH [SB#9378],2631
20,51,NTP,115,NULL,9438,ANDERSON & WRIGHT [WB#9438],3908
20,51,NTP,115,NULL,9488,INTERNATIONAL & ELDER CARE [SB#9488],2645
20,51,NTP,115,NULL,9493,INTERNATIONAL & AMERICAN [NB#9493],2647
20,51,NTP,115,NULL,9503,INTERNATIONAL & AIR FRT [NB#9503],2649
20,51,NTP,115,NULL,9524,LIEN & PARKSIDE [WB#9524],3911
20,51,NTP,115,NULL,9532,ANDERSON & PEARSON [WB#9532],4159
20,51,NTP,115,NULL,9552,EAST WASH & MELVIN [WB#9552],2657
20,51,NTP,115,NULL,9554,EAST WASH & MENDOTA [WB#9554],2658
20,51,NTP,115,NULL,9562,INTERNATIONAL & ANDERSON [SB#9562],2659
20,51,NTP,115,NULL,9642,WRIGHT & STRAUBEL [SB#9642],2675
20,51,NTP,115,NULL,9666,ANDERSON & PANKRATZ [WB#9666],2679
20,51,NTP,115,NULL,9724,ANDERSON & HOFFMAN [WB#9724],3946
20,51,NTP,115,NULL,9729,INTERNATIONAL & ELDER CARE [NB#9729],2690
20,51,NTP,115,NULL,9790,INTERNATIONAL & AMERICAN [SB#9790],2709
20,51,NTP,115,East Towne Mall,9800,E TOWNE RNG & SHELTER [EB#9800],2711
20,51,NTP,115,NULL,9817,INTERNATIONAL & DARWIN [NB#9817],2718
20,51,NTP,115,NULL,9837,SHOPKO & ABERG [NB#9837],2722
20,51,NTP,115,NULL,9874,EAST WASH & MAC ARTHUR [WB#9874],2728
20,51,NTP,115,NULL,9984,EAST WASH & LIEN [WB#9984],2746
20,51,NTP,115,NULL,9996,EAGAN & EAST TOWNE [SB#9996],3923
21,81,Lakeview-NTP,78,NULL,1380,ABERG & LOFTSGORDAN RR [WB#1380],1051
21,81,Lakeview-NTP,78,NULL,1895,ABERG & LOFTSGORDAN RR [EB#1895],1199
21,81,Lakeview-NTP,78,North Transfer Point,5100,NORTH TFR PT & HUXLEY [SB#5100],1722
21,81,Lakeview-NTP,78,Arrive North Transfer Point,5101,ARIV NORTH TP & HUXLEY [NB#5101],1723
21,81,Lakeview-NTP,78,NULL,5105,NORTHLAND & MANDRAKE [EB#5105],1725
21,81,Lakeview-NTP,78,NULL,5109,NORTHPORT & DRYDEN [EB#5109],1727
21,81,Lakeview-NTP,78,NULL,5127,SCHOOL & HAVEY [NB#5127],1732
21,81,Lakeview-NTP,78,NULL,5138,NORTHPORT & NORTHSIDE TC [WB#5138],1733
21,81,Lakeview-NTP,78,NULL,5143,PACKERS & INTERNATIONAL [NB#5143],3982
21,81,Lakeview-NTP,78,NULL,5164,NORTHPORT & DRYDEN [WB#5164],1738
21,81,Lakeview-NTP,78,NULL,5173,SCHOOL & FULTON [NB#5173],1740
21,81,Lakeview-NTP,78,NULL,5228,PACKERS & MANLEY [SB#5228],1747
21,81,Lakeview-NTP,78,NULL,5287,DELAWARE & N SHERMAN [EB#5287],1755
21,81,Lakeview-NTP,78,NULL,5306,LONDONDERRY & DRYDEN [WB#5306],1761
21,81,Lakeview-NTP,78,NULL,5320,PACKERS & ELKA [SB#5320],1762
21,81,Lakeview-NTP,78,NULL,5335,TENNYSON & N SHERMAN [EB#5335],1764
21,81,Lakeview-NTP,78,NULL,5346,NORTHPORT & WARNER PK [WB#5346],1766
21,81,Lakeview-NTP,78,NULL,5356,LONDONDERRY & PACKERS [WB#5356],1770
21,81,Lakeview-NTP,78,NULL,5366,NORTHPORT & N SHERMAN [WB#5366],1772
21,81,Lakeview-NTP,78,NULL,5411,DELAWARE & DAKOTA [EB#5411],1779
21,81,Lakeview-NTP,78,NULL,5414,NORTHPORT & TROY [WB#5414],1780
21,81,Lakeview-NTP,78,NULL,5420,PACKERS & SCHLIMGEN [SB#5420],1782
21,81,Lakeview-NTP,78,NULL,5427,TENNYSON & PACKERS [EB#5427],1784
21,81,Lakeview-NTP,78,NULL,5432,N SHERMAN & LAKE VW [SB#5432],1785
21,81,Lakeview-NTP,78,NULL,5433,PACKERS & MANLEY [NB#5433],1786
21,81,Lakeview-NTP,78,NULL,5482,NORTHPORT & BARBY [WB#5482],1790
21,81,Lakeview-NTP,78,NULL,5520,NORTHPORT & GOODLAND [WB#5520],1795
21,81,Lakeview-NTP,78,NULL,5549,PACKERS & SCOTT [SB#5549],1799
21,81,Lakeview-NTP,78,NULL,5607,NORTHLAND & DELAWARE [EB#5607],1803
21,81,Lakeview-NTP,78,NULL,5625,SCHOOL & NORTHLAND [NB#5625],1806
